id,repo_id,number,html_url,agent,created_at,closed_at,merged_at,feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_changed_files,feature_additions,feature_deletions,feature_initial_commit_count,feature_initial_review_comment_count_api,feature_initial_issue_comment_count_api,feature_churn,feature_repo_stars,repo_language,feature_task_type,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,outcome_commit_detail_changed_files,outcome_commit_detail_additions,outcome_commit_detail_deletions,outcome_commit_detail_churn,outcome_followup_detail_changed_files,outcome_followup_detail_additions,outcome_followup_detail_deletions,outcome_followup_detail_churn,outcome_followup_detail_test_files,outcome_review_count,outcome_request_changes_count,outcome_human_review_count,outcome_inline_review_comment_count,outcome_issue_comment_count,outcome_commit_count,outcome_followup_commit_count,outcome_commit_detail_rows,outcome_timeline_event_count,outcome_related_issue_count,outcome_merged,outcome_resolution_hours,outcome_downstream_workload_raw,outcome_downstream_workload_log,split,gate_score,accepted,high_workload,prediction_workload,prediction_target,q_merge_rate,q_closed_30d_rate,c_initial_burden,xi_workload,v_violation_rate,quality_loss,z_c_initial_burden,z_xi_workload,z_v_violation_rate,z_quality_loss,l_proxy
3258336201,855264010,619,https://github.com/buster-so/buster/pull/619,Devin,2025-07-24 03:10:47+00:00,2025-07-24 03:48:57+00:00,2025-07-24 03:48:57+00:00,72.0,3675.0,0.0,1.0,1.0,2.0,29.0,18.0,0.0,0.0,0.0,47.0,426.0,TypeScript,feat,9.0,2.0,29.0,18.0,47.0,0.0,2.0,0.0,0.0,9.0,64.0,55.0,119.0,8.0,35.0,37.0,72.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,12.0,16.0,0.0,1.0,0.6361111111111111,6.0,1.9459101490553132,temporal,0.844505289559087,False,False,6.0,1.9459101490553132,1.0,1.0,4.420507155241946,6.0,0.0,0.0,0.10900261903229537,0.08932705557332413,-0.3338200387364729,-0.656038135042146,-0.7915284991729994
3258336312,577975610,1539,https://github.com/reflex-dev/reflex-web/pull/1539,Devin,2025-07-24 03:10:53+00:00,2025-07-30 17:01:09+00:00,,51.0,2822.0,0.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,8.0,286.0,Python,refactor,8.0,2.0,4.0,4.0,8.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,157.83777777777777,3.0,1.3862943611198906,temporal,0.6724644291560317,True,False,3.0,1.3862943611198906,0.0,1.0,2.7465307216702746,3.0,0.0,1.0,-0.5742917598326561,-0.1887525520238179,-0.3338200387364729,1.5243016321539857,0.4274372815610388
3258362007,402945349,61219,https://github.com/StarRocks/starrocks/pull/61219,Cursor,2025-07-24 03:29:30+00:00,2025-07-27 11:42:24+00:00,,55.0,2026.0,0.0,1.0,1.0,3.0,59.0,0.0,0.0,0.0,0.0,59.0,10390.0,Java,fix,9.0,3.0,59.0,0.0,59.0,2.0,1.0,0.0,2.0,3.0,59.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,13.0,1.0,0.0,80.215,5.0,1.791759469228055,temporal,0.4084266853550176,True,False,5.0,1.791759469228055,0.0,1.0,5.3367978871161,5.0,0.0,1.0,0.48302001494019037,-0.0033661469590565477,-0.3338200387364729,1.5243016321539857,1.6701354613986465
3258394645,985853139,12521,https://github.com/mochilang/mochi/pull/12521,OpenAI_Codex,2025-07-24 03:51:12+00:00,2025-07-24 03:51:35+00:00,2025-07-24 03:51:35+00:00,60.0,462.0,0.0,1.0,0.0,7.0,355.0,301.0,0.0,0.0,0.0,656.0,306.0,Go,feat,9.0,7.0,355.0,301.0,656.0,0.0,7.0,0.0,2.0,7.0,355.0,301.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,0.0,1.0,0.0063888888888888,0.0,0.0,temporal,0.1468265662804332,True,False,0.0,0.0,1.0,1.0,8.076710933658584,0.0,0.0,0.0,1.6014152000424577,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,0.14472486664287887
3258400210,985853139,12526,https://github.com/mochilang/mochi/pull/12526,OpenAI_Codex,2025-07-24 03:55:33+00:00,2025-07-24 03:55:56+00:00,2025-07-24 03:55:56+00:00,56.0,496.0,0.0,1.0,0.0,4.0,27.0,6.0,0.0,0.0,0.0,33.0,306.0,Go,feat,9.0,4.0,27.0,6.0,33.0,1.0,2.0,1.0,2.0,4.0,27.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0063888888888888,0.0,0.0,temporal,0.1385811433693474,True,False,0.0,0.0,1.0,1.0,4.880385625167266,0.0,0.0,0.0,0.2967187464275451,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.1599715869720337
3258401487,985853139,12527,https://github.com/mochilang/mochi/pull/12527,OpenAI_Codex,2025-07-24 03:56:32+00:00,2025-07-24 03:56:45+00:00,2025-07-24 03:56:45+00:00,29.0,348.0,0.0,1.0,0.0,5.0,24.0,11.0,0.0,0.0,0.0,35.0,306.0,Go,chore,9.0,5.0,24.0,11.0,35.0,0.0,5.0,0.0,2.0,5.0,24.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0036111111111111,0.0,0.0,temporal,0.1222844622767416,True,False,0.0,0.0,1.0,1.0,5.028704817404192,0.0,0.0,0.0,0.3572606204353206,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.0994297129642583
3258409864,922805069,3716,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3716,OpenAI_Codex,2025-07-24 04:03:03+00:00,2025-07-24 04:03:18+00:00,2025-07-24 04:03:18+00:00,46.0,493.0,1.0,1.0,0.0,5.0,33.0,27.0,0.0,0.0,0.0,60.0,251.0,Python,feat,8.0,5.0,33.0,27.0,60.0,0.0,5.0,0.0,0.0,5.0,33.0,27.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0041666666666666,0.0,0.0,temporal,0.1660798638300399,True,False,0.0,0.0,1.0,1.0,5.006753598787339,0.0,0.0,0.0,0.3483004319945977,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.1083899014049812
3258418757,923332984,224,https://github.com/ryokun6/ryos/pull/224,Cursor,2025-07-24 04:09:44+00:00,,,41.0,545.0,0.0,0.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,15.0,558.0,TypeScript,fix,10.0,1.0,14.0,1.0,15.0,0.0,1.0,0.0,0.0,3.0,71.0,20.0,91.0,3.0,57.0,19.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,5.0,6.0,0.0,0.0,,3.0,1.3862943611198906,temporal,0.638121589260771,True,False,3.0,1.3862943611198906,0.0,0.0,3.119162312519754,3.0,1.0,1.0,-0.4221886200819422,-0.1887525520238179,2.995626037864757,1.5243016321539857,3.9089864979129825
3258418866,724754781,973,https://github.com/allthingslinux/tux/pull/973,Copilot,2025-07-24 04:09:50+00:00,2025-07-24 04:12:54+00:00,,239.0,702.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,Python,other,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,0.0511111111111111,1.0,0.6931471805599453,temporal,0.8596363245479938,False,False,1.0,0.6931471805599453,0.0,1.0,0.34657359027997264,1.0,0.0,1.0,-1.553921570926789,-0.37413895708857925,-0.3338200387364729,1.5243016321539857,-0.7375789345978554
3258420806,448599559,10177,https://github.com/deepflowio/deepflow/pull/10177,OpenAI_Codex,2025-07-24 04:11:19+00:00,,,46.0,1990.0,0.0,0.0,0.0,5.0,99.0,49.0,0.0,0.0,0.0,148.0,3435.0,Go,feat,10.0,5.0,99.0,49.0,148.0,0.0,5.0,0.0,0.0,187.0,16196.0,6099.0,22295.0,187.0,16097.0,6050.0,22147.0,17.0,0.0,0.0,0.0,0.0,1.0,24.0,23.0,412.0,25.0,0.0,0.0,,24.0,3.218875824868201,temporal,0.3012664257466813,True,True,24.0,3.218875824868201,0.0,0.0,5.8998260405594865,24.0,1.0,1.0,0.712840438140376,1.7578047011561764,2.995626037864757,1.5243016321539857,6.990572809315294
3258422544,51981227,3091,https://github.com/emqx/emqx-docs/pull/3091,Copilot,2025-07-24 04:12:45+00:00,2025-07-24 06:16:58+00:00,,65.0,1322.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,HTML,docs,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,10.0,3.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,10.0,1.0,0.0,2.0702777777777777,1.0,0.6931471805599453,temporal,0.4148891166870838,True,False,1.0,0.6931471805599453,0.0,1.0,0.34657359027997264,1.0,0.0,1.0,-1.553921570926789,-0.37413895708857925,-0.3338200387364729,1.5243016321539857,-0.7375789345978554
3258435334,985853139,12531,https://github.com/mochilang/mochi/pull/12531,OpenAI_Codex,2025-07-24 04:21:04+00:00,2025-07-24 04:21:19+00:00,2025-07-24 04:21:19+00:00,44.0,374.0,0.0,1.0,0.0,5.0,135.0,74.0,0.0,0.0,0.0,209.0,306.0,Go,fix,10.0,5.0,135.0,74.0,209.0,1.0,3.0,1.0,3.0,5.0,135.0,74.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0041666666666666,0.0,0.0,temporal,0.094303617280771,True,False,0.0,0.0,1.0,1.0,6.936134445891441,0.0,0.0,0.0,1.135847413586849,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.32084291981272983
3258477445,834255733,35,https://github.com/oriondesign2015/n8n-nodes-evolution-api/pull/35,OpenAI_Codex,2025-07-24 04:48:03+00:00,2025-07-24 04:48:32+00:00,,45.0,0.0,0.0,0.0,0.0,85.0,416.0,246.0,0.0,0.0,0.0,662.0,173.0,TypeScript,docs,9.0,85.0,416.0,246.0,662.0,0.0,85.0,0.0,0.0,85.0,771.0,608.0,1379.0,13.0,355.0,362.0,717.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,98.0,3.0,0.0,0.0,0.0080555555555555,1.0,0.6931471805599453,temporal,0.5042285600523133,True,False,1.0,0.6931471805599453,0.0,1.0,8.723948638312617,1.0,0.0,1.0,1.8656088150242063,-0.37413895708857925,-0.3338200387364729,1.5243016321539857,2.6819514513531395
3258532069,849051482,77,https://github.com/github/gh-models/pull/77,Copilot,2025-07-24 05:22:58+00:00,2025-07-24 07:49:15+00:00,2025-07-24 07:49:15+00:00,86.0,2225.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,Go,feat,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,253.0,211.0,464.0,15.0,253.0,211.0,464.0,6.0,6.0,0.0,2.0,7.0,2.0,7.0,6.0,35.0,30.0,0.0,1.0,2.4380555555555556,21.0,3.091042453358316,temporal,0.6994135891851521,True,True,21.0,3.091042453358316,1.0,1.0,0.34657359027997264,21.0,0.0,0.0,-1.553921570926789,1.4797250935590343,-0.3338200387364729,-0.656038135042146,-1.0640546511463738
3258539679,142308181,913,https://github.com/CarGuo/gsy_github_app_flutter/pull/913,Copilot,2025-07-24 05:27:45+00:00,2025-07-24 06:47:11+00:00,2025-07-24 06:47:11+00:00,82.0,5809.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15207.0,Dart,perf,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,750.0,650.0,1400.0,17.0,750.0,650.0,1400.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,24.0,18.0,0.0,1.0,1.323888888888889,6.0,1.9459101490553132,temporal,0.941115056683251,False,False,6.0,1.9459101490553132,1.0,1.0,0.34657359027997264,6.0,0.0,0.0,-1.553921570926789,0.08932705557332413,-0.3338200387364729,-0.656038135042146,-2.4544526891320837
3258555966,855528273,844,https://github.com/voideditor/void/pull/844,Cursor,2025-07-24 05:36:50+00:00,2025-07-24 05:37:43+00:00,,70.0,9.0,0.0,0.0,0.0,11.0,3078.0,0.0,0.0,0.0,0.0,3078.0,26276.0,TypeScript,feat,9.0,11.0,3078.0,0.0,3078.0,11.0,0.0,0.0,0.0,11.0,3078.0,0.0,3078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,0.0,0.0147222222222222,0.0,0.0,temporal,0.7577722512352447,True,False,0.0,0.0,0.0,1.0,9.2748134728185,0.0,0.0,1.0,2.0904643371112956,-0.4668321596209599,-0.3338200387364729,1.5243016321539857,2.8141137709078485
3258556361,402945349,61224,https://github.com/StarRocks/starrocks/pull/61224,Cursor,2025-07-24 05:37:03+00:00,2025-07-24 10:15:11+00:00,2025-07-24 10:15:11+00:00,58.0,2047.0,0.0,1.0,1.0,1.0,113.0,0.0,0.0,0.0,0.0,113.0,10390.0,Java,chore,8.0,1.0,113.0,0.0,113.0,1.0,0.0,0.0,0.0,3.0,584.0,106.0,690.0,3.0,471.0,106.0,577.0,0.0,4.0,0.0,3.0,1.0,7.0,4.0,3.0,8.0,26.0,0.0,1.0,4.635555555555555,15.0,2.772588722239781,temporal,0.5119937240369751,True,True,15.0,2.772588722239781,1.0,1.0,5.082772038674468,15.0,0.0,0.0,0.3793301237054488,0.9235658783647501,-0.3338200387364729,-0.656038135042146,0.31303782829158
3258566467,136202695,16861,https://github.com/mlflow/mlflow/pull/16861,Claude_Code,2025-07-24 05:41:01+00:00,2025-07-24 13:56:44+00:00,,47.0,5110.0,0.0,1.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,25.0,21402.0,Python,feat,9.0,2.0,25.0,0.0,25.0,0.0,2.0,0.0,1.0,14.0,384.0,30.0,414.0,12.0,359.0,30.0,389.0,4.0,1.0,0.0,1.0,0.0,9.0,2.0,1.0,14.0,30.0,0.0,0.0,8.261944444444444,11.0,2.4849066497880004,temporal,0.7606773427715712,True,True,11.0,2.4849066497880004,0.0,1.0,4.15397627263551,11.0,0.0,1.0,0.00020834318319349075,0.5527930682352276,-0.3338200387364729,1.5243016321539857,1.7434830048359338
3258617731,600355571,223,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/223,OpenAI_Codex,2025-07-24 05:59:43+00:00,2025-07-24 06:03:56+00:00,2025-07-24 06:03:56+00:00,33.0,252.0,0.0,1.0,0.0,1.0,30.0,34.0,0.0,0.0,0.0,64.0,134.0,Kotlin,refactor,10.0,1.0,30.0,34.0,64.0,0.0,1.0,0.0,0.0,1.0,30.0,34.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0702777777777777,0.0,0.0,temporal,0.2416926888268101,True,False,0.0,0.0,1.0,1.0,4.5209608601756095,0.0,0.0,0.0,0.15000645310114089,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.306683880298438
3258622139,985853139,12533,https://github.com/mochilang/mochi/pull/12533,OpenAI_Codex,2025-07-24 06:01:12+00:00,2025-07-24 06:01:37+00:00,2025-07-24 06:01:37+00:00,28.0,440.0,0.0,1.0,0.0,4.0,50.0,7.0,0.0,0.0,0.0,57.0,306.0,Go,feat,9.0,4.0,50.0,7.0,57.0,2.0,2.0,0.0,2.0,4.0,50.0,7.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0069444444444444,0.0,0.0,temporal,0.1160056330534139,True,False,0.0,0.0,1.0,1.0,5.4144681110975235,0.0,0.0,0.0,0.514723942419296,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.9419663909802829
3258624239,985853139,12534,https://github.com/mochilang/mochi/pull/12534,OpenAI_Codex,2025-07-24 06:01:53+00:00,2025-07-24 06:02:42+00:00,2025-07-24 06:02:42+00:00,36.0,255.0,0.0,1.0,0.0,2.0,45.0,0.0,0.0,0.0,0.0,45.0,306.0,Go,docs,10.0,2.0,45.0,0.0,45.0,1.0,1.0,0.0,0.0,2.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0136111111111111,0.0,0.0,temporal,0.075904675474243,True,False,0.0,0.0,1.0,1.0,4.37794754082315,0.0,0.0,0.0,0.09163036413323719,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.3650599692663417
3258627012,839216423,2675,https://github.com/liam-hq/liam/pull/2675,Devin,2025-07-24 06:02:59+00:00,2025-07-25 06:27:43+00:00,2025-07-25 06:27:43+00:00,56.0,2387.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4194.0,TypeScript,fix,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,58.0,59.0,117.0,8.0,58.0,59.0,117.0,0.0,3.0,0.0,2.0,3.0,4.0,7.0,6.0,16.0,30.0,0.0,1.0,24.412222222222223,16.0,2.833213344056216,temporal,0.6620207131752999,True,True,16.0,2.833213344056216,1.0,1.0,0.0,16.0,0.0,0.0,-1.695388189782395,1.0162590808971308,-0.3338200387364729,-0.656038135042146,-1.6689872826638832
3258642599,402945349,61227,https://github.com/StarRocks/starrocks/pull/61227,Cursor,2025-07-24 06:08:39+00:00,2025-07-24 07:09:18+00:00,2025-07-24 07:09:18+00:00,52.0,1901.0,0.0,1.0,1.0,1.0,20.0,20.0,0.0,0.0,0.0,40.0,10390.0,Java,test,9.0,1.0,20.0,20.0,40.0,0.0,1.0,0.0,1.0,1.0,22.0,22.0,44.0,1.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,15.0,0.0,1.0,1.0108333333333333,7.0,2.0794415416798357,temporal,0.4902664360678545,True,True,7.0,2.0794415416798357,1.0,1.0,4.406719247264253,7.0,0.0,0.0,0.10337458280160411,0.18202025810570482,-0.3338200387364729,-0.656038135042146,-0.70446333287131
3258656222,600355571,224,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/224,OpenAI_Codex,2025-07-24 06:13:20+00:00,2025-07-24 06:23:47+00:00,2025-07-24 06:23:47+00:00,19.0,244.0,0.0,1.0,0.0,4.0,51.0,57.0,0.0,0.0,0.0,108.0,134.0,Kotlin,feat,8.0,4.0,51.0,57.0,108.0,0.0,4.0,0.0,0.0,4.0,51.0,57.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,0.1741666666666666,0.0,0.0,temporal,0.119931372352627,True,False,0.0,0.0,1.0,1.0,5.496066838446193,0.0,0.0,0.0,0.5480314314625655,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.9086589019370134
3258662158,600355571,225,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/225,OpenAI_Codex,2025-07-24 06:14:53+00:00,2025-07-24 06:19:33+00:00,2025-07-24 06:19:33+00:00,28.0,323.0,0.0,1.0,0.0,2.0,38.0,68.0,0.0,0.0,0.0,106.0,134.0,Kotlin,refactor,10.0,2.0,38.0,68.0,106.0,0.0,2.0,0.0,0.0,2.0,38.0,68.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0777777777777777,0.0,0.0,temporal,0.2428581692466713,True,False,0.0,0.0,1.0,1.0,5.22213497879596,0.0,0.0,0.0,0.4362161775932744,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.0204741558063044
3258663304,600355571,226,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/226,OpenAI_Codex,2025-07-24 06:15:14+00:00,2025-07-24 06:31:19+00:00,2025-07-24 06:31:19+00:00,33.0,297.0,0.0,1.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,18.0,134.0,Kotlin,refactor,9.0,1.0,2.0,16.0,18.0,0.0,1.0,0.0,0.0,1.0,2.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.2680555555555555,0.0,0.0,temporal,0.1924423628253089,True,False,0.0,0.0,1.0,1.0,3.291012569446413,0.0,0.0,0.0,-0.3520416859856586,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-1.8087320193852374
3258668926,208897838,1055,https://github.com/microsoft/react-native-windows-samples/pull/1055,Copilot,2025-07-24 06:16:55+00:00,2025-07-24 06:23:48+00:00,,62.0,1248.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,C#,fix,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,0.1147222222222222,0.0,0.0,temporal,0.7154964468551729,True,False,0.0,0.0,0.0,1.0,0.34657359027997264,0.0,0.0,1.0,-1.553921570926789,-0.4668321596209599,-0.3338200387364729,1.5243016321539857,-0.8302721371302362
3258676244,985853139,12536,https://github.com/mochilang/mochi/pull/12536,OpenAI_Codex,2025-07-24 06:19:43+00:00,2025-07-24 06:19:55+00:00,2025-07-24 06:19:55+00:00,39.0,394.0,0.0,1.0,0.0,3.0,195.0,3.0,0.0,0.0,0.0,198.0,306.0,Go,feat,9.0,3.0,195.0,3.0,198.0,2.0,1.0,0.0,2.0,3.0,195.0,3.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0033333333333333,0.0,0.0,temporal,0.1198293024192932,True,False,0.0,0.0,1.0,1.0,6.535758149618492,0.0,0.0,0.0,0.9724192629943327,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.4842710704052462
3258678304,985853139,12537,https://github.com/mochilang/mochi/pull/12537,OpenAI_Codex,2025-07-24 06:20:33+00:00,2025-07-24 06:20:47+00:00,2025-07-24 06:20:47+00:00,31.0,531.0,0.0,1.0,0.0,9.0,1224.0,328.0,0.0,0.0,0.0,1552.0,306.0,Go,fix,10.0,9.0,1224.0,328.0,1552.0,4.0,5.0,0.0,5.0,9.0,1224.0,328.0,1552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,0.0,1.0,0.0038888888888888,0.0,0.0,temporal,0.0894153288751375,True,False,0.0,0.0,1.0,1.0,9.395116104259737,0.0,0.0,0.0,2.1395702326172845,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,0.6828798992177056
3258680576,985853139,12538,https://github.com/mochilang/mochi/pull/12538,OpenAI_Codex,2025-07-24 06:21:37+00:00,2025-07-24 06:21:52+00:00,2025-07-24 06:21:51+00:00,29.0,325.0,0.0,0.0,0.0,6.0,113.0,12.0,0.0,0.0,0.0,125.0,306.0,Go,feat,8.0,6.0,113.0,12.0,125.0,2.0,4.0,0.0,2.0,6.0,113.0,12.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,1.0,0.0041666666666666,0.0,0.0,temporal,0.1189063861114182,True,False,0.0,0.0,1.0,1.0,6.358543125813189,0.0,0.0,0.0,0.900082504131952,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.5566078292676269
3258682278,985853139,12539,https://github.com/mochilang/mochi/pull/12539,OpenAI_Codex,2025-07-24 06:22:24+00:00,2025-07-24 06:22:45+00:00,2025-07-24 06:22:45+00:00,38.0,477.0,0.0,1.0,1.0,4.0,189.0,45.0,0.0,0.0,0.0,234.0,306.0,Go,fix,10.0,4.0,189.0,45.0,234.0,2.0,1.0,1.0,3.0,4.0,189.0,45.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0058333333333333,0.0,0.0,temporal,0.1038935545329202,True,False,0.0,0.0,1.0,1.0,6.957451650921154,0.0,0.0,0.0,1.1445488063172329,-0.4668321596209599,-0.3338200387364729,-0.656038135042146,-0.312141527082346
3258683661,208897838,1056,https://github.com/microsoft/react-native-windows-samples/pull/1056,Copilot,2025-07-24 06:23:08+00:00,,,41.0,1170.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,C#,build,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,12.0,6.0,6.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,12.0,1.0,0.0,,3.0,1.3862943611198906,temporal,0.7964781775561108,False,False,3.0,1.3862943611198906,0.0,0.0,0.34657359027997264,3.0,1.0,1.0,-1.553921570926789,-0.1887525520238179,2.995626037864757,1.5243016321539857,2.7772535470681357
3258691697,836858975,60,https://github.com/Azure-Samples/openai-chat-vision-quickstart/pull/60,Copilot,2025-07-24 06:27:10+00:00,2025-07-24 17:08:19+00:00,2025-07-24 17:08:19+00:00,65.0,1803.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,Jupyter Notebook,fix,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,6.0,21.0,3.0,15.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,12.0,1.0,1.0,10.685833333333331,1.0,0.6931471805599453,temporal,0.7658074057952208,True,False,1.0,0.6931471805599453,1.0,1.0,0.34657359027997264,1.0,0.0,0.0,-1.553921570926789,-0.37413895708857925,-0.3338200387364729,-0.656038135042146,-2.917918701793987
3258694358,800643890,236,https://github.com/Azure-Samples/rag-postgres-openai-python/pull/236,Copilot,2025-07-24 06:28:29+00:00,2025-07-24 17:11:26+00:00,2025-07-24 17:11:26+00:00,54.0,1866.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,Python,fix,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,62.0,23.0,85.0,4.0,62.0,23.0,85.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,9.0,30.0,1.0,1.0,10.715833333333334,7.0,2.0794415416798357,temporal,0.5445138679419673,True,True,7.0,2.0794415416798357,1.0,1.0,0.34657359027997264,7.0,0.0,0.0,-1.553921570926789,0.18202025810570482,-0.3338200387364729,-0.656038135042146,-2.361759486599703
