id,repo_id,number,html_url,agent,created_at,closed_at,merged_at,feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_changed_files,feature_additions,feature_deletions,feature_initial_commit_count,feature_initial_review_comment_count_api,feature_initial_issue_comment_count_api,feature_churn,feature_repo_stars,repo_language,feature_task_type,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,outcome_commit_detail_changed_files,outcome_commit_detail_additions,outcome_commit_detail_deletions,outcome_commit_detail_churn,outcome_followup_detail_changed_files,outcome_followup_detail_additions,outcome_followup_detail_deletions,outcome_followup_detail_churn,outcome_followup_detail_test_files,outcome_review_count,outcome_request_changes_count,outcome_human_review_count,outcome_inline_review_comment_count,outcome_issue_comment_count,outcome_commit_count,outcome_followup_commit_count,outcome_commit_detail_rows,outcome_timeline_event_count,outcome_related_issue_count,outcome_merged,outcome_resolution_hours,outcome_downstream_workload_raw,outcome_downstream_workload_log
3161016594,922805069,2384,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2384,OpenAI_Codex,2025-06-19 17:53:17+00:00,2025-06-19 17:53:27+00:00,2025-06-19 17:53:27+00:00,36.0,301.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,251.0,Python,docs,9.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.002777777777777778,0.0,0.0
3160972327,916252207,984,https://github.com/carverauto/serviceradar/pull/984,OpenAI_Codex,2025-06-19 17:25:27+00:00,2025-06-19 17:25:45+00:00,2025-06-19 17:25:45+00:00,29.0,312.0,0.0,1.0,0.0,2.0,55.0,2.0,0.0,0.0,0.0,57.0,193.0,Go,fix,10.0,2.0,55.0,2.0,57.0,0.0,2.0,0.0,1.0,2.0,55.0,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.005,0.0,0.0
3137753437,267951056,370,https://github.com/forntoh/LcdMenu/pull/370,OpenAI_Codex,2025-06-11 18:27:38+00:00,2025-06-12 07:25:58+00:00,2025-06-12 07:25:58+00:00,38.0,1387.0,0.0,1.0,1.0,10.0,182.0,40.0,0.0,0.0,0.0,222.0,216.0,C++,feat,9.0,10.0,182.0,40.0,222.0,2.0,8.0,0.0,3.0,27.0,702.0,267.0,969.0,23.0,520.0,227.0,747.0,4.0,26.0,7.0,6.0,42.0,1.0,20.0,19.0,51.0,30.0,1.0,1.0,12.972222222222221,95.0,4.564348191467836
3137666078,985853139,437,https://github.com/mochilang/mochi/pull/437,OpenAI_Codex,2025-06-11 17:53:50+00:00,2025-06-11 17:55:20+00:00,2025-06-11 17:55:20+00:00,17.0,190.0,0.0,1.0,0.0,3.0,145.0,0.0,0.0,0.0,0.0,145.0,306.0,Go,feat,9.0,3.0,145.0,0.0,145.0,0.0,3.0,0.0,0.0,3.0,145.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.025,0.0,0.0
3137660182,674225653,778,https://github.com/bruin-data/bruin/pull/778,OpenAI_Codex,2025-06-11 17:51:07+00:00,2025-06-11 18:22:50+00:00,2025-06-11 18:22:49+00:00,35.0,274.0,0.0,1.0,0.0,1.0,31.0,6.0,0.0,0.0,0.0,37.0,962.0,Go,feat,9.0,1.0,31.0,6.0,37.0,0.0,1.0,0.0,0.0,1.0,31.0,6.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.5286111111111111,1.0,0.6931471805599453
3137633666,985853139,436,https://github.com/mochilang/mochi/pull/436,OpenAI_Codex,2025-06-11 17:40:12+00:00,2025-06-11 17:40:25+00:00,2025-06-11 17:40:25+00:00,19.0,240.0,0.0,1.0,0.0,3.0,58.0,0.0,0.0,0.0,0.0,58.0,306.0,Go,feat,9.0,3.0,58.0,0.0,58.0,0.0,3.0,0.0,0.0,3.0,58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.003611111111111111,0.0,0.0
3137624427,985853139,435,https://github.com/mochilang/mochi/pull/435,OpenAI_Codex,2025-06-11 17:36:33+00:00,2025-06-11 17:39:48+00:00,2025-06-11 17:39:48+00:00,30.0,252.0,1.0,1.0,0.0,1.0,68.0,0.0,0.0,0.0,0.0,68.0,306.0,Go,test,9.0,1.0,68.0,0.0,68.0,1.0,0.0,0.0,1.0,1.0,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.05416666666666667,0.0,0.0
3137619002,985853139,433,https://github.com/mochilang/mochi/pull/433,OpenAI_Codex,2025-06-11 17:34:14+00:00,2025-06-11 17:38:53+00:00,2025-06-11 17:38:53+00:00,34.0,414.0,1.0,1.0,0.0,1.0,168.0,0.0,0.0,0.0,0.0,168.0,306.0,Go,test,9.0,1.0,168.0,0.0,168.0,1.0,0.0,0.0,1.0,1.0,168.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0775,0.0,0.0
3137616375,985853139,432,https://github.com/mochilang/mochi/pull/432,OpenAI_Codex,2025-06-11 17:33:12+00:00,2025-06-11 17:39:09+00:00,2025-06-11 17:39:09+00:00,27.0,280.0,1.0,1.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,43.0,306.0,Go,test,9.0,1.0,43.0,0.0,43.0,1.0,0.0,0.0,1.0,1.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.09916666666666667,0.0,0.0
3137612712,985853139,431,https://github.com/mochilang/mochi/pull/431,OpenAI_Codex,2025-06-11 17:31:30+00:00,2025-06-11 17:33:47+00:00,2025-06-11 17:33:47+00:00,37.0,271.0,1.0,1.0,0.0,1.0,57.0,0.0,0.0,0.0,0.0,57.0,306.0,Go,test,9.0,1.0,57.0,0.0,57.0,1.0,0.0,0.0,1.0,1.0,57.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.03805555555555556,0.0,0.0
3137583618,985853139,429,https://github.com/mochilang/mochi/pull/429,OpenAI_Codex,2025-06-11 17:19:57+00:00,2025-06-11 17:21:45+00:00,2025-06-11 17:21:45+00:00,34.0,233.0,0.0,1.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,32.0,306.0,Go,test,9.0,1.0,32.0,0.0,32.0,0.0,1.0,0.0,1.0,1.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.03,0.0,0.0
3137582826,985853139,428,https://github.com/mochilang/mochi/pull/428,OpenAI_Codex,2025-06-11 17:19:34+00:00,2025-06-11 17:21:28+00:00,2025-06-11 17:21:28+00:00,29.0,297.0,1.0,1.0,0.0,2.0,152.0,0.0,0.0,0.0,0.0,152.0,306.0,Go,test,9.0,2.0,152.0,0.0,152.0,2.0,0.0,0.0,2.0,2.0,152.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.03166666666666667,0.0,0.0
3164660936,985853139,2410,https://github.com/mochilang/mochi/pull/2410,OpenAI_Codex,2025-06-21 02:08:19+00:00,2025-06-21 02:12:56+00:00,2025-06-21 02:12:56+00:00,32.0,282.0,0.0,1.0,0.0,2.0,136.0,2.0,0.0,0.0,0.0,138.0,306.0,Go,feat,9.0,2.0,136.0,2.0,138.0,0.0,2.0,0.0,0.0,2.0,136.0,2.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.07694444444444444,0.0,0.0
3164667614,985853139,2419,https://github.com/mochilang/mochi/pull/2419,OpenAI_Codex,2025-06-21 02:20:52+00:00,2025-06-21 02:21:06+00:00,,32.0,256.0,0.0,1.0,0.0,3.0,41.0,2.0,0.0,0.0,0.0,43.0,306.0,Go,feat,9.0,3.0,41.0,2.0,43.0,0.0,3.0,0.0,0.0,3.0,41.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0038888888888888888,0.0,0.0
3164668262,985853139,2420,https://github.com/mochilang/mochi/pull/2420,OpenAI_Codex,2025-06-21 02:22:00+00:00,2025-06-21 02:23:23+00:00,2025-06-21 02:23:22+00:00,33.0,434.0,0.0,1.0,0.0,10.0,149.0,9.0,0.0,0.0,0.0,158.0,306.0,Go,feat,9.0,10.0,149.0,9.0,158.0,4.0,6.0,0.0,8.0,10.0,149.0,9.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,5.0,0.0,1.0,0.023055555555555555,0.0,0.0
3074489514,96929679,12,https://github.com/xpinjection/test-driven-spring-boot/pull/12,OpenAI_Codex,2025-05-19 17:01:03+00:00,2025-05-19 17:02:59+00:00,2025-05-19 17:02:59+00:00,22.0,58.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,106.0,Java,feat,9.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,0.03222222222222222,1.0,0.6931471805599453
3074604500,923332984,53,https://github.com/ryokun6/ryos/pull/53,OpenAI_Codex,2025-05-19 17:51:38+00:00,2025-05-19 17:53:23+00:00,2025-05-19 17:53:23+00:00,40.0,182.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,558.0,TypeScript,fix,10.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,0.029166666666666667,1.0,0.6931471805599453
3183432062,758681331,88,https://github.com/geph-official/geph5/pull/88,OpenAI_Codex,2025-06-27 16:38:45+00:00,2025-07-03 18:19:21+00:00,2025-07-03 18:19:21+00:00,32.0,368.0,0.0,0.0,0.0,10.0,61.0,9.0,0.0,0.0,0.0,70.0,264.0,Rust,feat,9.0,10.0,61.0,9.0,70.0,0.0,10.0,0.0,0.0,10.0,61.0,9.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,4.0,0.0,1.0,145.67666666666668,0.0,0.0
3183673527,460077424,1174,https://github.com/PaloAltoNetworks/docusaurus-openapi-docs/pull/1174,OpenAI_Codex,2025-06-27 18:03:26+00:00,2025-06-27 19:15:39+00:00,2025-06-27 19:15:39+00:00,28.0,208.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0,937.0,TypeScript,fix,10.0,1.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,0.0,1.0,1.2036111111111112,2.0,1.0986122886681098
3243362735,922805069,3513,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3513,OpenAI_Codex,2025-07-18 14:12:01+00:00,2025-07-18 14:12:13+00:00,2025-07-18 14:12:13+00:00,38.0,340.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,251.0,Python,fix,10.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0033333333333333335,0.0,0.0
3243417500,922805069,3514,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3514,OpenAI_Codex,2025-07-18 14:27:41+00:00,2025-07-18 14:28:00+00:00,2025-07-18 14:28:00+00:00,40.0,301.0,0.0,1.0,1.0,8.0,13.0,13.0,0.0,0.0,0.0,26.0,251.0,Python,fix,10.0,8.0,13.0,13.0,26.0,0.0,8.0,0.0,0.0,8.0,13.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,0.0,1.0,0.005277777777777778,0.0,0.0
3243507041,922805069,3515,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3515,OpenAI_Codex,2025-07-18 14:55:55+00:00,2025-07-18 14:56:06+00:00,2025-07-18 14:56:06+00:00,40.0,1192.0,1.0,1.0,1.0,15.0,28.0,20.0,0.0,0.0,0.0,48.0,251.0,Python,fix,9.0,15.0,28.0,20.0,48.0,0.0,15.0,0.0,0.0,15.0,28.0,20.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,4.0,0.0,1.0,0.0030555555555555557,0.0,0.0
3243568724,922805069,3516,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3516,OpenAI_Codex,2025-07-18 15:19:31+00:00,2025-07-18 15:19:45+00:00,2025-07-18 15:19:45+00:00,37.0,445.0,1.0,1.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,7.0,251.0,Python,fix,9.0,3.0,4.0,3.0,7.0,1.0,2.0,0.0,0.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0038888888888888888,0.0,0.0
3227633928,71576450,280,https://github.com/google/guetzli/pull/280,OpenAI_Codex,2025-07-14 07:10:51+00:00,2025-07-14 07:16:23+00:00,,27.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,50.0,12948.0,C++,docs,10.0,1.0,50.0,0.0,50.0,0.0,1.0,0.0,0.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.09222222222222222,1.0,0.6931471805599453
3230137418,159556794,1119,https://github.com/go-vikunja/vikunja/pull/1119,OpenAI_Codex,2025-07-14 21:52:40+00:00,2025-07-15 21:26:28+00:00,2025-07-15 21:26:28+00:00,73.0,234.0,0.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,15.0,2080.0,Go,fix,10.0,2.0,15.0,0.0,15.0,0.0,2.0,0.0,0.0,3.0,53.0,5.0,58.0,2.0,38.0,5.0,43.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,11.0,0.0,1.0,23.563333333333333,4.0,1.6094379124341003
3155163313,12670630,290,https://github.com/jdereg/java-util/pull/290,OpenAI_Codex,2025-06-18 01:29:53+00:00,2025-06-18 01:30:03+00:00,2025-06-18 01:30:03+00:00,35.0,323.0,0.0,1.0,0.0,3.0,41.0,0.0,0.0,0.0,0.0,41.0,428.0,Java,test,9.0,3.0,41.0,0.0,41.0,0.0,3.0,0.0,2.0,3.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.002777777777777778,0.0,0.0
3248134640,225880766,2967,https://github.com/KomodoPlatform/komodo-wallet/pull/2967,OpenAI_Codex,2025-07-21 10:48:10+00:00,2025-07-22 11:31:11+00:00,2025-07-22 11:31:11+00:00,47.0,182.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,268.0,Dart,feat,10.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,16.0,0.0,1.0,24.716944444444444,3.0,1.3862943611198906
3249265628,212267599,741,https://github.com/OpenHD/QOpenHD/pull/741,OpenAI_Codex,2025-07-21 16:22:43+00:00,2025-07-21 16:54:57+00:00,2025-07-21 16:54:57+00:00,42.0,341.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,13.0,256.0,C++,fix,10.0,2.0,11.0,2.0,13.0,0.0,2.0,0.0,0.0,2.0,11.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.5372222222222223,0.0,0.0
3249276997,922805069,3625,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3625,OpenAI_Codex,2025-07-21 16:25:59+00:00,2025-07-21 16:26:13+00:00,2025-07-21 16:26:13+00:00,36.0,465.0,0.0,1.0,0.0,2.0,14.0,3.0,0.0,0.0,0.0,17.0,251.0,Python,fix,9.0,2.0,14.0,3.0,17.0,0.0,2.0,0.0,0.0,2.0,14.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0038888888888888888,0.0,0.0
3076648463,948798043,29,https://github.com/DannyMac180/meta-agent/pull/29,OpenAI_Codex,2025-05-20 11:18:06+00:00,2025-05-20 11:24:34+00:00,2025-05-20 11:24:34+00:00,23.0,297.0,1.0,1.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,20.0,364.0,Python,ci,10.0,1.0,20.0,0.0,20.0,1.0,0.0,0.0,0.0,1.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.10777777777777778,0.0,0.0
3076852490,481206475,337,https://github.com/eigenwallet/core/pull/337,OpenAI_Codex,2025-05-20 12:28:43+00:00,2025-05-20 12:59:37+00:00,2025-05-20 12:59:37+00:00,18.0,273.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,39.0,131.0,Rust,docs,9.0,1.0,39.0,0.0,39.0,1.0,0.0,0.0,0.0,1.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.515,0.0,0.0
3076855984,225880766,2639,https://github.com/KomodoPlatform/komodo-wallet/pull/2639,OpenAI_Codex,2025-05-20 12:30:04+00:00,2025-07-11 19:02:23+00:00,,36.0,185.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,268.0,Dart,feat,10.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,3.0,5.0,3.0,8.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,11.0,0.0,0.0,1254.538611111111,3.0,1.3862943611198906
3077042927,463116412,304,https://github.com/seasonedcc/remix-forms/pull/304,OpenAI_Codex,2025-05-20 13:30:41+00:00,2025-05-20 13:33:33+00:00,2025-05-20 13:33:33+00:00,21.0,139.0,0.0,1.0,0.0,1.0,49.0,0.0,0.0,0.0,0.0,49.0,517.0,TypeScript,docs,9.0,1.0,49.0,0.0,49.0,1.0,0.0,0.0,0.0,1.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,0.04777777777777778,0.0,0.0
3077092006,383845173,2736,https://github.com/temporalio/ui/pull/2736,OpenAI_Codex,2025-05-20 13:45:40+00:00,2025-05-20 13:47:46+00:00,,29.0,343.0,0.0,1.0,1.0,4.0,170.0,77.0,0.0,0.0,0.0,247.0,269.0,TypeScript,feat,9.0,4.0,170.0,77.0,247.0,2.0,2.0,0.0,0.0,4.0,170.0,77.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,0.035,1.0,0.6931471805599453
3077105080,923332984,63,https://github.com/ryokun6/ryos/pull/63,OpenAI_Codex,2025-05-20 13:49:56+00:00,2025-05-21 21:28:28+00:00,,17.0,202.0,0.0,1.0,0.0,4.0,40.0,8.0,0.0,0.0,0.0,48.0,558.0,TypeScript,feat,9.0,4.0,40.0,8.0,48.0,0.0,4.0,0.0,0.0,4.0,40.0,8.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,0.0,0.0,31.642222222222223,1.0,0.6931471805599453
3077183470,480614136,392,https://github.com/ar-io/ar-io-node/pull/392,OpenAI_Codex,2025-05-20 14:12:23+00:00,2025-05-23 15:17:54+00:00,2025-05-23 15:17:54+00:00,24.0,203.0,0.0,1.0,0.0,1.0,57.0,45.0,0.0,0.0,0.0,102.0,106.0,TypeScript,fix,10.0,1.0,57.0,45.0,102.0,0.0,1.0,0.0,1.0,1.0,57.0,45.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,0.0,1.0,73.09194444444445,2.0,1.0986122886681098
3077209618,440752086,17940,https://github.com/coder/coder/pull/17940,OpenAI_Codex,2025-05-20 14:20:29+00:00,2025-05-23 18:02:12+00:00,,42.0,768.0,0.0,0.0,0.0,3.0,349.0,2.0,0.0,0.0,0.0,351.0,10544.0,Go,feat,10.0,3.0,349.0,2.0,351.0,2.0,1.0,0.0,0.0,4.0,719.0,326.0,1045.0,4.0,370.0,324.0,694.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,12.0,0.0,0.0,75.69527777777778,4.0,1.6094379124341003
3186410406,658914776,146,https://github.com/stanford-crfm/haliax/pull/146,OpenAI_Codex,2025-06-29 17:49:19+00:00,,,32.0,314.0,0.0,1.0,0.0,5.0,214.0,16.0,0.0,0.0,0.0,230.0,196.0,Python,test,9.0,5.0,214.0,16.0,230.0,1.0,4.0,0.0,1.0,5.0,214.0,16.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,,0.0,0.0
3186403282,922805069,2768,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2768,OpenAI_Codex,2025-06-29 17:40:32+00:00,2025-06-29 17:41:18+00:00,2025-06-29 17:41:18+00:00,44.0,717.0,0.0,1.0,0.0,4.0,65.0,5.0,0.0,0.0,0.0,70.0,251.0,Python,feat,10.0,4.0,65.0,5.0,70.0,0.0,4.0,0.0,0.0,4.0,65.0,5.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,0.012777777777777779,0.0,0.0
3186393100,304714369,1277,https://github.com/Valour-Software/Valour/pull/1277,OpenAI_Codex,2025-06-29 17:35:09+00:00,2025-06-29 17:35:40+00:00,2025-06-29 17:35:40+00:00,30.0,322.0,0.0,1.0,0.0,1.0,124.0,0.0,0.0,0.0,0.0,124.0,204.0,C#,test,9.0,1.0,124.0,0.0,124.0,1.0,0.0,0.0,1.0,1.0,124.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,0.008611111111111111,1.0,0.6931471805599453
3088424170,922805069,690,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/690,OpenAI_Codex,2025-05-24 12:32:56+00:00,2025-05-24 12:33:36+00:00,2025-05-24 12:33:36+00:00,43.0,717.0,0.0,1.0,0.0,4.0,280.0,138.0,0.0,0.0,0.0,418.0,251.0,Python,feat,9.0,4.0,280.0,138.0,418.0,1.0,3.0,0.0,1.0,4.0,280.0,138.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,0.011111111111111112,0.0,0.0
3088465405,922805069,696,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/696,OpenAI_Codex,2025-05-24 13:31:56+00:00,2025-05-24 13:32:50+00:00,2025-05-24 13:32:50+00:00,44.0,238.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,251.0,Python,style,9.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.015,0.0,0.0
3088469867,922805069,697,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/697,OpenAI_Codex,2025-05-24 13:39:02+00:00,2025-05-24 13:39:49+00:00,2025-05-24 13:39:49+00:00,48.0,404.0,0.0,1.0,0.0,3.0,53.0,81.0,0.0,0.0,0.0,134.0,251.0,Python,refactor,9.0,3.0,53.0,81.0,134.0,0.0,3.0,0.0,0.0,3.0,53.0,81.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.013055555555555556,0.0,0.0
3088471861,822046563,32,https://github.com/kargnas/laravel-ai-translator/pull/32,OpenAI_Codex,2025-05-24 13:41:53+00:00,2025-05-24 21:56:03+00:00,,28.0,221.0,0.0,1.0,0.0,7.0,154.0,2.0,0.0,0.0,0.0,156.0,234.0,PHP,feat,9.0,7.0,154.0,2.0,156.0,3.0,4.0,0.0,2.0,7.0,154.0,2.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,0.0,0.0,8.23611111111111,0.0,0.0
3088478401,922805069,699,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/699,OpenAI_Codex,2025-05-24 13:49:19+00:00,2025-05-24 13:49:28+00:00,2025-05-24 13:49:28+00:00,37.0,418.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,4.0,251.0,Python,refactor,9.0,2.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0025,0.0,0.0
3088481600,922805069,700,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/700,OpenAI_Codex,2025-05-24 13:53:53+00:00,2025-05-24 13:54:03+00:00,2025-05-24 13:54:03+00:00,53.0,187.0,0.0,1.0,0.0,1.0,7.0,5.0,0.0,0.0,0.0,12.0,251.0,Python,fix,9.0,1.0,7.0,5.0,12.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.002777777777777778,0.0,0.0
